Unnamed: 0,Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,Trade Value,Hour
,HCLTECH,INE860A01027,2022-01-11,NSE,EQ,EQ,sell,False,44,1310.5,26128614,1100000003582817,2022-01-11T09:40:33,57662.0,9
,HCLTECH,INE860A01027,2022-01-11,NSE,EQ,EQ,sell,False,1,1310.5,26128530,1100000003582817,2022-01-11T09:40:33,1310.5,9
,HDFC,INE001A01036,2022-01-11,NSE,EQ,EQ,buy,False,20,2700.2,26184984,1100000003739946,2022-01-11T09:42:02,54004.0,9
,HDFC,INE001A01036,2022-01-11,NSE,EQ,EQ,sell,False,20,2700.9,26234876,1100000003769384,2022-01-11T09:43:32,54018.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,buy,False,35,1859.9,26317262,1100000004155892,2022-01-11T09:46:11,65096.5,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,3,1861.0,26339166,1100000004204220,2022-01-11T09:46:58,5583.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,10,1861.0,26339168,1100000004204220,2022-01-11T09:46:58,18610.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,10,1861.0,26339328,1100000004204220,2022-01-11T09:46:59,18610.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,1,1861.0,26339570,1100000004204220,2022-01-11T09:46:59,1861.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,1,1861.0,26339667,1100000004204220,2022-01-11T09:47:00,1861.0,9
,INFY,INE009A01021,2022-01-11,NSE,EQ,EQ,sell,False,10,1861.0,26339824,1100000004204220,2022-01-11T09:47:00,18610.0,9
,NTPC,INE733E01010,2022-01-11,NSE,EQ,EQ,buy,False,100,133.8,51474202,1200000004854833,2022-01-11T09:58:07,13380.000000000002,9
,NTPC,INE733E01010,2022-01-11,NSE,EQ,EQ,sell,False,1,133.35,51665532,1200000004907701,2022-01-11T10:08:36,133.35,10
,NTPC,INE733E01010,2022-01-11,NSE,EQ,EQ,sell,False,7,133.35,51665533,1200000004907701,2022-01-11T10:08:36,933.4499999999999,10
,NTPC,INE733E01010,2022-01-11,NSE,EQ,EQ,sell,False,92,133.3,51665534,1200000004907701,2022-01-11T10:08:36,12263.6,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,sell,False,83,837.9,76943244,1300000006609646,2022-01-11T10:12:01,69545.7,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,buy,False,19,838.2,77262077,1300000007677614,2022-01-11T10:27:49,15925.800000000001,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,buy,False,3,838.2,77262074,1300000007677614,2022-01-11T10:27:49,2514.6000000000004,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,buy,False,29,838.2,77262075,1300000007677614,2022-01-11T10:27:49,24307.800000000003,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,buy,False,3,838.2,77262076,1300000007677614,2022-01-11T10:27:49,2514.6000000000004,10
,SUNPHARMA,INE044A01036,2022-01-11,NSE,EQ,EQ,buy,False,29,838.2,77262073,1300000007677614,2022-01-11T10:27:49,24307.800000000003,10
,GRASIM,INE047A01021,2022-01-11,NSE,EQ,EQ,sell,False,13,1844.65,27555773,1100000008249113,2022-01-11T10:44:11,23980.45,10
,GRASIM,INE047A01021,2022-01-11,NSE,EQ,EQ,sell,False,17,1844.65,27555772,1100000008249113,2022-01-11T10:44:11,31359.050000000003,10
,GRASIM,INE047A01021,2022-01-11,NSE,EQ,EQ,buy,False,30,1843.0,27578564,1100000008268334,2022-01-11T10:45:21,55290.0,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686140,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,2,820.1,77686129,1300000009205191,2022-01-11T10:52:43,1640.2,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,6,820.1,77686130,1300000009205191,2022-01-11T10:52:43,4920.6,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686131,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,6,820.1,77686132,1300000009205191,2022-01-11T10:52:43,4920.6,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686133,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,6,820.1,77686134,1300000009205191,2022-01-11T10:52:43,4920.6,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686135,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,6,820.1,77686136,1300000009205191,2022-01-11T10:52:43,4920.6,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686137,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,6,820.1,77686138,1300000009205191,2022-01-11T10:52:43,4920.6,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,sell,False,3,820.1,77686139,1300000009205191,2022-01-11T10:52:43,2460.3,10
,UPL,INE628A01036,2022-01-11,NSE,EQ,EQ,buy,False,50,819.5,77691268,1300000009221347,2022-01-11T10:53:05,40975.0,10
,TATAMOTORS,INE155A01022,2022-01-11,NSE,EQ,EQ,sell,False,30,504.3,77851219,1300000009769128,2022-01-11T11:05:23,15129.0,11
,TATAMOTORS,INE155A01022,2022-01-11,NSE,EQ,EQ,sell,False,70,504.3,77851232,1300000009769128,2022-01-11T11:05:23,35301.0,11
,TATAMOTORS,INE155A01022,2022-01-11,NSE,EQ,EQ,buy,False,100,503.75,77876006,1300000009780973,2022-01-11T11:07:22,50375.0,11
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,1,506.0,78550570,1300000012135443,2022-01-11T12:00:30,506.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,8,506.0,78550569,1300000012135443,2022-01-11T12:00:30,4048.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,100,506.0,78550653,1300000012135443,2022-01-11T12:00:31,50600.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,5,506.0,78550758,1300000012135443,2022-01-11T12:00:31,2530.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,1,506.0,78550598,1300000012135443,2022-01-11T12:00:31,506.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,4,506.0,78550645,1300000012135443,2022-01-11T12:00:31,2024.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,sell,False,1,506.0,78550672,1300000012135443,2022-01-11T12:00:31,506.0,12
,SBIN,INE062A01020,2022-01-11,NSE,EQ,EQ,buy,False,120,505.75,78638058,1300000012144424,2022-01-11T12:07:38,60690.0,12
,CHOLAFIN,INE121A01024,2022-01-11,NSE,EQ,EQ,sell,False,100,573.0,2691964,1000000010442244,2022-01-11T12:22:49,57300.0,12
,CHOLAFIN,INE121A01024,2022-01-11,NSE,EQ,EQ,buy,False,1,573.1,2695309,1000000010480746,2022-01-11T12:23:06,573.1,12
,CHOLAFIN,INE121A01024,2022-01-11,NSE,EQ,EQ,buy,False,1,573.1,2695538,1000000010480746,2022-01-11T12:23:07,573.1,12
,CHOLAFIN,INE121A01024,2022-01-11,NSE,EQ,EQ,buy,False,1,573.1,2695421,1000000010480746,2022-01-11T12:23:07,573.1,12
,CHOLAFIN,INE121A01024,2022-01-11,NSE,EQ,EQ,buy,False,97,572.7,2700821,1000000010480746,2022-01-11T12:23:39,55551.9,12
,IOC,INE242A01010,2022-01-14,NSE,EQ,EQ,sell,False,312,123.05,26990644,1100000007112596,2022-01-14T10:40:53,38391.6,10
,IOC,INE242A01010,2022-01-14,NSE,EQ,EQ,sell,False,188,123.05,26990643,1100000007112596,2022-01-14T10:40:53,23133.399999999998,10
,IOC,INE242A01010,2022-01-14,NSE,EQ,EQ,buy,False,500,122.8,27032080,1100000007262214,2022-01-14T10:43:44,61400.0,10
,ADANIPORTS,INE742F01042,2022-01-14,NSE,EQ,EQ,buy,False,94,782.8,1493934,1000000006386336,2022-01-14T10:49:59,73583.2,10
,ADANIPORTS,INE742F01042,2022-01-14,NSE,EQ,EQ,sell,False,94,784.0,1521810,1000000006453066,2022-01-14T10:52:57,73696.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,305,398.0,1591895,1000000006713410,2022-01-14T10:59:33,121390.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,50,398.0,1592839,1000000006713410,2022-01-14T10:59:39,19900.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,10,398.0,1592884,1000000006713410,2022-01-14T10:59:39,3980.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,7,398.0,1592994,1000000006713410,2022-01-14T10:59:40,2786.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,100,398.0,1592924,1000000006713410,2022-01-14T10:59:40,39800.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,1,398.0,1593211,1000000006713410,2022-01-14T10:59:41,398.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,96,398.0,1593462,1000000006713410,2022-01-14T10:59:43,38208.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,50,398.0,1593480,1000000006713410,2022-01-14T10:59:43,19900.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,4,398.0,1593545,1000000006713410,2022-01-14T10:59:44,1592.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,sell,False,2,398.0,1593552,1000000006713410,2022-01-14T10:59:44,796.0,10
,BPCL,INE029A01011,2022-01-14,NSE,EQ,EQ,buy,False,625,397.4,1754608,1000000006852739,2022-01-14T11:15:53,248375.0,11
,JSWSTEEL,INE019A01038,2022-01-14,NSE,EQ,EQ,sell,False,360,682.9,52636966,1200000009534996,2022-01-14T11:40:04,245844.0,11
,JSWSTEEL,INE019A01038,2022-01-14,NSE,EQ,EQ,buy,False,116,683.25,52866101,1200000010629957,2022-01-14T12:00:36,79257.0,12
,JSWSTEEL,INE019A01038,2022-01-14,NSE,EQ,EQ,buy,False,100,683.2,52866100,1200000010629957,2022-01-14T12:00:36,68320.0,12
,JSWSTEEL,INE019A01038,2022-01-14,NSE,EQ,EQ,buy,False,143,683.2,52866099,1200000010629957,2022-01-14T12:00:36,97697.6,12
,JSWSTEEL,INE019A01038,2022-01-14,NSE,EQ,EQ,buy,False,1,683.2,52866098,1200000010629957,2022-01-14T12:00:36,683.2,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,1,640.5,78344612,1300000011448041,2022-01-14T12:05:05,640.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,4,640.5,78344543,1300000011448041,2022-01-14T12:05:05,2562.0,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,2,640.5,78344674,1300000011448041,2022-01-14T12:05:06,1281.0,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,1,640.5,78344708,1300000011448041,2022-01-14T12:05:06,640.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,5,640.5,78344759,1300000011448041,2022-01-14T12:05:06,3202.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,5,640.5,78344791,1300000011448041,2022-01-14T12:05:06,3202.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,1,640.5,78344799,1300000011448041,2022-01-14T12:05:06,640.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,5,640.5,78344825,1300000011448041,2022-01-14T12:05:07,3202.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,90,640.5,78344916,1300000011448041,2022-01-14T12:05:07,57645.0,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,10,640.5,78344878,1300000011448041,2022-01-14T12:05:07,6405.0,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,265,640.5,78345083,1300000011448041,2022-01-14T12:05:08,169732.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,sell,False,1,640.5,78345057,1300000011448041,2022-01-14T12:05:08,640.5,12
,WIPRO,INE075A01022,2022-01-14,NSE,EQ,EQ,buy,False,390,640.1,78348947,1300000011461272,2022-01-14T12:05:27,249639.0,12
,ITC,INE154A01025,2022-01-14,NSE,EQ,EQ,sell,False,4,224.5,28237387,1100000011444036,2022-01-14T12:15:10,898.0,12
,ITC,INE154A01025,2022-01-14,NSE,EQ,EQ,sell,False,1096,224.5,28237526,1100000011444036,2022-01-14T12:15:11,246052.0,12
,ITC,INE154A01025,2022-01-14,NSE,EQ,EQ,buy,False,1100,224.2,28261590,1100000011464693,2022-01-14T12:17:02,246620.0,12
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,sell,False,270,920.2,28519221,1100000012300735,2022-01-14T12:37:49,248454.0,12
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,1,921.35,29475201,1100000015458450,2022-01-14T14:00:53,921.35,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,1,921.35,29475202,1100000015458450,2022-01-14T14:00:53,921.35,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,50,921.45,29475205,1100000015458450,2022-01-14T14:00:53,46072.5,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,26,921.45,29475204,1100000015458450,2022-01-14T14:00:53,23957.7,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,112,921.35,29475203,1100000015458450,2022-01-14T14:00:53,103191.2,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,28,921.15,29475199,1100000015458450,2022-01-14T14:00:53,25792.2,14
,INDUSINDBK,INE095A01012,2022-01-14,NSE,EQ,EQ,buy,False,52,921.35,29475200,1100000015458450,2022-01-14T14:00:53,47910.200000000004,14
,SBIN,INE062A01020,2022-01-14,NSE,EQ,EQ,buy,False,477,507.4,79817888,1300000016291962,2022-01-14T14:14:23,242029.8,14
,SBIN,INE062A01020,2022-01-14,NSE,EQ,EQ,buy,False,13,507.4,79817900,1300000016291962,2022-01-14T14:14:23,6596.2,14
,SBIN,INE062A01020,2022-01-14,NSE,EQ,EQ,sell,False,490,507.7,79822339,1300000016420632,2022-01-14T14:14:44,248773.0,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,buy,False,31,817.45,29776733,1100000016358828,2022-01-14T14:23:56,25340.95,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,buy,False,77,817.45,29776734,1100000016358828,2022-01-14T14:23:56,62943.65,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,buy,False,7,817.45,29776728,1100000016358828,2022-01-14T14:23:56,5722.150000000001,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,buy,False,40,817.45,29776752,1100000016358828,2022-01-14T14:23:56,32698.0,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,buy,False,145,817.45,29776996,1100000016358828,2022-01-14T14:23:57,118530.25,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,sell,False,2,817.9,29783589,1100000016376665,2022-01-14T14:24:28,1635.8,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,sell,False,7,817.9,29784873,1100000016376665,2022-01-14T14:24:32,5725.3,14
,ICICIBANK,INE090A01021,2022-01-14,NSE,EQ,EQ,sell,False,291,817.9,29786318,1100000016376665,2022-01-14T14:24:38,238008.9,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,1,1336.4,29977861,1100000016936779,2022-01-14T14:38:03,1336.4,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,3,1336.4,29978318,1100000016936779,2022-01-14T14:38:05,4009.2000000000003,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,10,1336.4,29978470,1100000016936779,2022-01-14T14:38:06,13364.0,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,1,1336.4,29978698,1100000016936779,2022-01-14T14:38:06,1336.4,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,10,1336.4,29979528,1100000016936779,2022-01-14T14:38:09,13364.0,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,15,1336.4,29979576,1100000016936779,2022-01-14T14:38:09,20046.0,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,6,1336.4,29979787,1100000016936779,2022-01-14T14:38:10,8018.400000000001,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,2,1336.4,29979768,1100000016936779,2022-01-14T14:38:10,2672.8,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,1,1336.4,29980119,1100000016936779,2022-01-14T14:38:12,1336.4,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,14,1336.4,29980210,1100000016936779,2022-01-14T14:38:12,18709.600000000002,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,100,1336.4,29980393,1100000016936779,2022-01-14T14:38:13,133640.0,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,6,1336.4,29980352,1100000016936779,2022-01-14T14:38:13,8018.400000000001,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,sell,False,11,1336.4,29982198,1100000016936779,2022-01-14T14:38:19,14700.400000000001,14
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,buy,False,28,1337.75,30616159,1100000018647817,2022-01-14T15:14:54,37457.0,15
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,buy,False,22,1337.75,30616160,1100000018647817,2022-01-14T15:14:54,29430.5,15
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,buy,False,89,1337.75,30616161,1100000018647817,2022-01-14T15:14:54,119059.75,15
,HCLTECH,INE860A01027,2022-01-14,NSE,EQ,EQ,buy,False,41,1337.75,30616158,1100000018647817,2022-01-14T15:14:54,54847.75,15
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,buy,False,391,163.0,50835416,1200000002664987,2022-01-17T09:34:40,63733.0,9
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,buy,False,359,163.0,50835415,1200000002664987,2022-01-17T09:34:40,58517.0,9
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,750,164.0,51160580,1200000002731089,2022-01-17T09:46:52,123000.0,9
,SBIN,INE062A01020,2022-01-17,NSE,EQ,EQ,sell,False,159,516.1,76333252,1300000004663614,2022-01-17T09:48:12,82059.90000000001,9
,SBIN,INE062A01020,2022-01-17,NSE,EQ,EQ,sell,False,81,515.7,76359167,1300000004663614,2022-01-17T09:49:15,41771.700000000004,9
,BPCL,INE029A01011,2022-01-17,NSE,EQ,EQ,buy,False,310,401.6,919973,1000000003690517,2022-01-17T09:52:24,124496.0,9
,BPCL,INE029A01011,2022-01-17,NSE,EQ,EQ,sell,False,310,403.3,1265583,1000000003750130,2022-01-17T10:15:17,125023.0,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,371,166.75,52330225,1200000007541143,2022-01-17T10:51:33,61864.25,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,10,166.75,52330273,1200000007541143,2022-01-17T10:51:33,1667.5,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,4,166.75,52330624,1200000007541143,2022-01-17T10:51:34,667.0,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,200,166.75,52330447,1200000007541143,2022-01-17T10:51:34,33350.0,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,148,166.75,52330799,1200000007541143,2022-01-17T10:51:36,24679.0,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,3,166.75,52330964,1200000007541143,2022-01-17T10:51:37,500.25,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,2,166.75,52330999,1200000007541143,2022-01-17T10:51:37,333.5,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,sell,False,2,166.75,52330995,1200000007541143,2022-01-17T10:51:37,333.5,10
,ONGC,INE213A01029,2022-01-17,NSE,EQ,EQ,buy,False,740,166.75,52345760,1200000007626097,2022-01-17T10:52:53,123395.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,buy,False,7,647.0,77541039,1300000008894352,2022-01-17T10:54:26,4529.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,buy,False,1,647.0,77541035,1300000008894352,2022-01-17T10:54:26,647.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,buy,False,39,647.0,77541034,1300000008894352,2022-01-17T10:54:26,25233.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,buy,False,142,647.0,77541104,1300000008894352,2022-01-17T10:54:26,91874.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,buy,False,1,647.0,77541103,1300000008894352,2022-01-17T10:54:26,647.0,10
,WIPRO,INE075A01022,2022-01-17,NSE,EQ,EQ,sell,False,190,649.0,77564958,1300000008916320,2022-01-17T10:55:54,123310.0,10
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,sell,False,1,659.8,1796922,1000000007021239,2022-01-17T11:00:17,659.8,11
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,sell,False,25,659.8,1797068,1000000007021239,2022-01-17T11:00:18,16495.0,11
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,sell,False,40,659.8,1797060,1000000007021239,2022-01-17T11:00:18,26392.0,11
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,sell,False,30,659.8,1797426,1000000007021239,2022-01-17T11:00:19,19794.0,11
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,sell,False,89,659.8,1798255,1000000007021239,2022-01-17T11:00:21,58722.2,11
,SBIN,INE062A01020,2022-01-17,NSE,EQ,EQ,buy,False,110,512.6,78666832,1300000004857267,2022-01-17T12:16:18,56386.0,12
,SBIN,INE062A01020,2022-01-17,NSE,EQ,EQ,buy,False,130,512.6,78666833,1300000004857267,2022-01-17T12:16:18,66638.0,12
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,sell,False,95,1287.0,78900541,1300000013549549,2022-01-17T12:35:44,122265.0,12
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,buy,False,30,658.05,4404409,1000000007071253,2022-01-17T15:08:37,19741.5,15
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,buy,False,87,658.05,4405012,1000000007071253,2022-01-17T15:08:39,57250.35,15
,AMARAJABAT,INE885A01032,2022-01-17,NSE,EQ,EQ,buy,False,68,658.05,4405722,1000000007071253,2022-01-17T15:08:42,44747.399999999994,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,3,1290.05,81226935,1300000020967542,2022-01-17T15:14:26,3870.1499999999996,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,1,1290.05,81226936,1300000020967542,2022-01-17T15:14:26,1290.05,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,5,1290.05,81226937,1300000020967542,2022-01-17T15:14:26,6450.25,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,4,1290.4,81226938,1300000020967542,2022-01-17T15:14:26,5161.6,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,1,1290.4,81226939,1300000020967542,2022-01-17T15:14:26,1290.4,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,27,1290.4,81226940,1300000020967542,2022-01-17T15:14:26,34840.8,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,44,1290.45,81226941,1300000020967542,2022-01-17T15:14:26,56779.8,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,2,1290.05,81226933,1300000020967542,2022-01-17T15:14:26,2580.1,15
,SBILIFE,INE123W01016,2022-01-17,NSE,EQ,EQ,buy,False,8,1290.05,81226934,1300000020967542,2022-01-17T15:14:26,10320.4,15
,AXISBANK,INE238A01034,2022-01-18,NSE,EQ,EQ,sell,False,170,725.05,1199308,1000000004257693,2022-01-18T09:55:50,123258.49999999999,9
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,3,99.35,26899962,1100000006186026,2022-01-18T10:15:57,298.04999999999995,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,2,99.35,26901195,1100000006186026,2022-01-18T10:16:00,198.7,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,541,99.35,26901511,1100000006186026,2022-01-18T10:16:01,53748.35,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,100,99.35,26901509,1100000006186026,2022-01-18T10:16:01,9935.0,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,10,99.35,26901585,1100000006186026,2022-01-18T10:16:02,993.5,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,sell,False,594,99.35,26902314,1100000006186026,2022-01-18T10:16:04,59013.899999999994,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,buy,False,100,99.1,26930743,1100000006234388,2022-01-18T10:17:20,9910.0,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,buy,False,55,99.1,26931060,1100000006234388,2022-01-18T10:17:21,5450.5,10
,FEDERALBNK,INE171A01029,2022-01-18,NSE,EQ,EQ,buy,False,1095,99.1,26931186,1100000006234388,2022-01-18T10:17:22,108514.5,10
,JSWSTEEL,INE019A01038,2022-01-18,NSE,EQ,EQ,sell,False,86,688.0,51918293,1200000006534254,2022-01-18T10:21:36,59168.0,10
,JSWSTEEL,INE019A01038,2022-01-18,NSE,EQ,EQ,sell,False,50,688.0,51918320,1200000006534254,2022-01-18T10:21:36,34400.0,10
,JSWSTEEL,INE019A01038,2022-01-18,NSE,EQ,EQ,sell,False,1,688.0,51918934,1200000006534254,2022-01-18T10:21:38,688.0,10
,JSWSTEEL,INE019A01038,2022-01-18,NSE,EQ,EQ,sell,False,43,688.0,51919134,1200000006534254,2022-01-18T10:21:38,29584.0,10
,AXISBANK,INE238A01034,2022-01-18,NSE,EQ,EQ,buy,False,130,723.5,1677644,1000000004295703,2022-01-18T10:21:40,94055.0,10
